Incident ID,Incident Date,State,City Or County,Address,Killed,Injured,Latitude,Longitude
2634135,24/06/2023,Florida,Orlando,2620 N Hiawassee Rd,2,2,28.5421109,-81.3790304
2632283,21/06/2023,Texas,Fort Worth,2120 Handley Dr,1,3,32.753177,-97.3327459
2630581,20/06/2023,Michigan,Pontiac,28 Cherry Hill Dr,1,3,42.6389216,-83.2910468
2629745,19/06/2023,Wisconsin,Milwaukee,2947 N Doctor MLK Jr Dr,0,6,43.0386475,-87.9090751
2629821,19/06/2023,Illinois,Chicago,3200 block of W 79th St,1,3,41.8755616,-87.6244212
2628072,18/06/2023,Illinois,Willowbrook,10S622 Kingery Hwy,1,22,41.7697533,-87.9358931
2628083,18/06/2023,Missouri,Saint Louis,1409 Washington Ave,1,9,38.6280278,-90.1910154
2629211,18/06/2023,Idaho,Kellogg,525 W Cameron Ave,4,0,47.5382349,-116.118887
2628950,18/06/2023,Illinois,Chicago,9900 block of S Princeton Ave,2,3,41.8755616,-87.6244212
2628104,18/06/2023,Illinois,Chicago,5400 block of W Crystal St,1,3,41.8755616,-87.6244212
2629196,18/06/2023,North Carolina,Greenville,1100 block of W Sixth St,1,5,35.613224,-77.3724593
2628094,18/06/2023,Georgia,Decatur,4525 Glenwood Rd,0,5,30.8736613,-84.5740953
2629262,18/06/2023,Michigan,Detroit,12000 block of Roselawn St,0,4,42.3315509,-83.0466403
2627254,17/06/2023,Illinois,Chicago,1900 block of N Stockton Dr,0,5,41.8755616,-87.6244212
2627729,17/06/2023,Pennsylvania,Philadelphia,1700 block of Ringgold St,0,5,39.9527237,-75.1635262
2627193,17/06/2023,Wisconsin,La Crosse,116 3rd St S,0,7,43.8122836,-91.2514355
2627442,17/06/2023,North Carolina,Winston Salem (Winston-salem),800 block of Utah Dr,0,4,36.0942506,-80.2738634
2627199,17/06/2023,Indiana,Indianapolis,W 34th St and Moller Rd,0,4,39.7683331,-86.1583502
2627418,17/06/2023,North Carolina,Charlotte,6432 E Independence Blvd,1,3,35.2272086,-80.8430827
2629270,17/06/2023,Louisiana,Alexandria,3323 Willow Glen River Rd,1,3,31.3119463,-92.4453558
2627958,17/06/2023,Washington,Quincy,754 Silica Rd NW,2,2,47.2343673,-119.8535054
2630156,17/06/2023,Ohio,Cleveland,11921 Miles Ave,0,4,41.4996574,-81.6936772
2626827,16/06/2023,Maryland,Baltimore,E Cold Spring Ln and York Rd,0,6,39.2908816,-76.610759
2627283,16/06/2023,California,Carson,1500 block of E Abila St,0,8,33.8322043,-118.2517547
2627013,16/06/2023,New Jersey,Clifton,39 Harding Ave,0,4,40.8584328,-74.1637553
2625892,15/06/2023,Ohio,New Richmond,1965 Laurel Lindale Rd,3,1,38.9486757,-84.2799366
2626402,15/06/2023,Tennessee,Sequatchie,246 Pine St,5,1,35.3594724,-85.401448
2625636,15/06/2023,South Carolina,Greenville,Channel Dr,0,4,34.851354,-82.3984882
2625603,14/06/2023,Oklahoma,Tulsa,S Harvard Ave and E 31st St,1,3,36.1563122,-95.9927516
2625182,13/06/2023,Ohio,Cincinnati,2300 block of Harrison Ave,0,4,39.1014537,-84.5124602
2623809,13/06/2023,Colorado,Denver,2000 block of Market St,0,9,39.7392364,-104.984862
2622044,11/06/2023,New York,Syracuse,100 block of Davis St,0,4,43.0481221,-76.1474244
2622062,11/06/2023,California,Antioch,3300 block of Sunset Ln,1,6,38.0049214,-121.805789
2668127,11/06/2023,Louisiana,Labadieville,3006 LA-1,0,7,29.823894,-90.95292619427245
2622008,11/06/2023,Texas,Houston,6003 Richmond Ave,0,6,29.7589382,-95.3676974
2622547,11/06/2023,Maryland,Annapolis,1004 Paddington Pl,3,3,38.9786401,-76.492786
2622140,11/06/2023,Illinois,Champaign,1000 block of N 6th St,0,4,40.1164841,-88.2430932
2622484,11/06/2023,Texas,Crosby,12028 Crosby-Lynchburg  Rd,1,4,33.5778818,-101.2855737
2621754,10/06/2023,Mississippi,Hattiesburg,6100 block of US-49,0,4,31.3271189,-89.2903392
2622344,10/06/2023,Washington,Benton City,2500 block of N Willard Ave,1,5,46.2631897,-119.487802
2621640,10/06/2023,Illinois,Oak Park,900 block of Madison St,0,4,41.8878145,-87.7887615
2621241,09/06/2023,California,San Francisco,24th St and Treat Ave,0,9,37.7792588,-122.4193286
2621359,09/06/2023,Pennsylvania,Jeannette,815 Lowry Ave,1,4,40.3281247,-79.6153198
2620695,08/06/2023,South Carolina,North Charleston,4106 Dorchester Rd,1,3,32.8546197,-79.9748103
2619908,07/06/2023,California,Sacramento,1600 block of Grand Ave,0,7,38.5810606,-121.493895
2618358,06/06/2023,Virginia,Richmond,6 N Laurel St,2,5,37.5385087,-77.43428
2617560,05/06/2023,Mississippi,Jackson,440 N Mill St,0,5,32.2998686,-90.1830408
2616439,04/06/2023,Texas,Sunnyvale,201 Planters Rd,1,4,32.7965165,-96.5608242
2615978,04/06/2023,Illinois,Chicago,4800 block of W Iowa St,1,6,41.8755616,-87.6244212
2616034,04/06/2023,Florida,Pensacola,Cresent Dr,1,4,30.421309,-87.2169149
2616015,04/06/2023,Missouri,Columbia,2600 block of Oakbrook Dr,2,4,38.951883,-92.3337366
2615941,03/06/2023,Oregon,Portland,NE Webster St and NE 55th Ave,0,4,45.5202471,-122.674194
2615518,02/06/2023,Tennessee,Memphis,4600 block of Mill Stream Dr,0,4,35.1460249,-90.0517638
2614735,02/06/2023,Texas,San Antonio,5100 block of Eisenhauer Rd,1,3,29.4246002,-98.4951405
2614353,31/05/2023,Ohio,Cleveland,400 block of E 123rd St,1,3,41.4996574,-81.6936772
2613087,31/05/2023,North Carolina,Fayetteville,700 block of Rembrandt Dr,2,2,35.0525759,-78.878292
2613375,31/05/2023,Ohio,Cincinnati,73 E McMicken Ave,0,4,39.1014537,-84.5124602
2612967,30/05/2023,Pennsylvania,Lebanon,400 block of N 5th St,3,1,40.375713,-76.4626118
2612882,30/05/2023,Illinois,Chicago,7059 S Halsted St,1,3,41.8755616,-87.6244212
2611512,29/05/2023,Florida,Hollywood,1203 N Broadwalk,0,9,26.0112014,-80.1494901
2611781,29/05/2023,South Carolina,Hollywood,5000 block of Storage Rd,1,5,32.7343442,-80.2417651
2610925,29/05/2023,Ohio,Canal Winchester,4855 Pintail Creek Dr,0,7,39.8428215,-82.805646
2611214,29/05/2023,Illinois,Peoria,,0,4,40.6938609,-89.5891008
2611877,29/05/2023,New York,Syracuse,400 block of Bellevue Ave,1,3,43.0481221,-76.1474244
2611231,28/05/2023,Pennsylvania,Chester,Front St and Norris St,0,8,39.9829308,-75.7652424
2611011,28/05/2023,Pennsylvania,Philadelphia,4500 block of Mulberry St,1,3,39.9527237,-75.1635262
2610339,28/05/2023,Pennsylvania,Harrisburg,1000 block of N 3rd St,0,4,40.2663107,-76.8861122
2610271,28/05/2023,Mississippi,Hazlehurst,Dentville Rd,0,5,31.8604382,-90.3959255
2610231,28/05/2023,Tennessee,Memphis,400 block of Deerskin Dr,0,4,35.1460249,-90.0517638
2610153,27/05/2023,Ohio,Cleveland,17426 Harvard Ave,0,4,41.4996574,-81.6936772
2610514,27/05/2023,California,Moreno Valley,24800 block of Evening Shadow Ct,0,4,33.937517,-117.2305944
2610746,27/05/2023,Arkansas,Marianna,382 W Chestnut St,1,4,34.7737082,-90.7576112
2609789,27/05/2023,New Mexico,Red River,400 E Main St,3,4,36.7094826,-105.407563
2609601,27/05/2023,Illinois,Chicago,7900 block of S Ashland Ave,1,3,41.8755616,-87.6244212
2608422,26/05/2023,Wisconsin,Milwaukee,N 38th St and W Walnut St,0,4,43.0386475,-87.9090751
2608830,26/05/2023,Virginia,Woodbridge,14723 Birchdale Ave,3,1,38.6626561,-77.2530729
2609761,26/05/2023,Arizona,Mesa,Alma School Rd and Main St,4,1,33.4151005,-111.831455
2608802,26/05/2023,Maryland,Baltimore,W Saratoga St and N Eutaw St,0,5,39.2908816,-76.610759
2609992,26/05/2023,Mississippi,Columbus,2118 Hwy 45 N,1,4,33.4956744,-88.4272627
2608556,26/05/2023,Georgia,Brunswick,100 block of Wasp Dr,0,5,31.1499528,-81.4914894
2608239,25/05/2023,Maryland,Baltimore,3300 block of Ramona Ave,0,4,39.2908816,-76.610759
2606205,23/05/2023,Texas,Texarkana,563 Lemon Acre,4,0,33.44667445,-94.07714830522015
2606213,23/05/2023,Indiana,Columbus,2201 Lincoln Park Dr,0,4,39.2014405,-85.9213796
2605897,22/05/2023,Tennessee,Columbia,Beech St,1,4,35.6148165,-87.0338464
2605263,21/05/2023,Mississippi,Clarksdale,300 block of Delta St,0,13,34.2006479,-90.5702071
2604461,21/05/2023,Washington,Renton,E Valley Hwy and S 180th St,0,5,47.4799078,-122.2034496
2603680,21/05/2023,Missouri,Kansas City,4244 Indiana Ave,3,2,39.100105,-94.5781416
2605709,21/05/2023,Mississippi,Jonestown,MS-316,0,4,34.3195524,-90.4556535
2604279,21/05/2023,Louisiana,Thibodaux,300 block of Hyland Dr,0,7,29.7957633,-90.822871
2603241,20/05/2023,California,Los Angeles,1010 Wilshire Blvd,0,4,34.0536909,-118.242766
2603598,20/05/2023,Louisiana,New Orleans,6000 block of Beechcraft St,2,2,29.9759983,-90.0782127
2603689,20/05/2023,Kentucky,Louisville,600 block of N 34th St,0,4,38.2542376,-85.759407
2603870,20/05/2023,Georgia,Thomson,511 Knox St,0,4,33.4663248,-82.5026089
2601416,18/05/2023,Texas,San Antonio,5138 UTSA Blvd,1,3,29.4246002,-98.4951405
2600376,16/05/2023,Texas,San Antonio,800 block of Poinsettia St,0,4,29.4246002,-98.4951405
2598731,15/05/2023,New Mexico,Farmington,700 block of N Dustin Ave,3,6,36.7291152,-108.205445
2598323,14/05/2023,Pennsylvania,Hazleton,W 11th St and N Manhattan Ct,0,4,40.9548956,-75.9769572
2598168,14/05/2023,Alabama,Montgomery,5500 block of Atlanta Highway,1,3,32.37742,-86.3091683
2597941,14/05/2023,Indiana,Anderson,1600 block of Madison Ave,0,6,40.1053196,-85.6802541
2598225,14/05/2023,Louisiana,Shreveport,9064 Mansfield Ave,0,4,32.5135356,-93.7477839
2597075,13/05/2023,Louisiana,Shreveport,3600 block of Hollywood Ave,0,4,32.5135356,-93.7477839
2597897,13/05/2023,California,Sacramento,Fairfield St and Del Paso Blvd,0,4,38.5810606,-121.493895
2597569,13/05/2023,Georgia,Augusta,120 Sand Bar Ferry Rd,2,4,33.4709714,-81.9748429
2597757,13/05/2023,Kentucky,Louisville,627 S 4th St,1,4,38.2542376,-85.759407
2597561,13/05/2023,New Hampshire,Manchester,129 Ahern St,0,4,42.9956397,-71.4547891
2597740,13/05/2023,Arizona,Yuma,3800 block of S J Edward Dr,2,5,32.723268,-114.6179954
2597218,12/05/2023,Maryland,Laurel,300 block of Domer Ave,0,4,39.0984317,-76.8485094
2595672,11/05/2023,Indiana,Indianapolis,4020 S East St,1,3,39.7683331,-86.1583502
2595658,11/05/2023,Pennsylvania,Philadelphia,5900 block of North 21st St,1,3,39.9527237,-75.1635262
2595583,11/05/2023,Illinois,Chicago,600 block of W 61st Pl,2,3,41.8755616,-87.6244212
2594759,10/05/2023,Colorado,Denver,9600 E Girard Ave,1,4,39.7392364,-104.984862
2590876,07/05/2023,New Jersey,Newark,300 block of Orange St,1,3,40.735657,-74.1723667
2590669,07/05/2023,California,Adelanto,10900 block of Bartlett Ave,2,5,34.5827699,-117.409215
2590631,07/05/2023,Missouri,Columbia,904 Business Loop 70 E,1,3,38.951883,-92.3337366
2590617,07/05/2023,Missouri,Saint Louis,2100 block of Branch St,2,2,38.6280278,-90.1910154
2591640,07/05/2023,California,Thornton,8600 block of W Mokelumne Ave,1,3,38.2260732,-121.4245472
2591270,07/05/2023,California,Redwood City,400 block of Redwood Ave,0,5,37.4863239,-122.232523
2591449,07/05/2023,Wisconsin,Fond Du Lac,912 Martin Ave,1,3,43.7533414,-88.4493796
2590940,07/05/2023,Maryland,Frostburg,E College Ave,1,3,39.6583325,-78.9284241
2590046,06/05/2023,Texas,Allen,820 W Stacy Rd,8,7,33.1031744,-96.6705503
2589762,06/05/2023,Ohio,Columbus,624 N High St,0,9,39.9622601,-83.0007065
2589882,06/05/2023,California,Chico,1000 block of Columbus Ave,1,5,39.7284945,-121.8374777
2589765,06/05/2023,Ohio,Columbus,1400 block of St Clair Ave,1,3,39.9622601,-83.0007065
2592771,06/05/2023,Mississippi,Robinsonville (Tunica Resorts),2669 Kirby Rd,0,4,Not Found,Not Found
2589699,05/05/2023,Mississippi,Ocean Springs,1013 Government St,1,6,30.4112904,-88.8279165
2589790,05/05/2023,Mississippi,Vicksburg,1320 Levee St,0,4,32.3528055,-90.8777342
2592407,05/05/2023,Louisiana,Bastrop,Welch Ave. and Pruitt St,2,2,32.7761446,-91.9082967
2589804,05/05/2023,Mississippi,Natchez,261 Devereux Dr,2,3,31.5604076,-91.403171
2589981,05/05/2023,Missouri,Saint Louis,2837 Cherokee St,2,2,38.6280278,-90.1910154
2587918,03/05/2023,Illinois,Chicago,6300 block of South Calumet Ave,0,4,41.8755616,-87.6244212
2587386,03/05/2023,Georgia,Atlanta,1110 W Peachtree St NW,1,4,33.7489924,-84.3902644
2588047,02/05/2023,Louisiana,Bossier City,3820 LA-782,2,2,32.515887,-93.7336536
2587288,02/05/2023,Florida,Lake Wales,614 Dawnlight Dr,4,0,27.9014133,-81.5859099
2586872,30/04/2023,Oklahoma,Henryetta,14360 Holly Rd,6,0,35.4396625,-95.9865145
2584772,30/04/2023,Kentucky,Paducah,505 S 8th St,0,4,37.0833893,-88.6000478
2584779,30/04/2023,Oklahoma,Oklahoma City,3000 W Memorial Rd,1,3,35.4729886,-97.5170536
2586747,30/04/2023,Nevada,Las Vegas (Enterprise),Bermuda Rd and Pilot Rd,0,4,36.0028345,-115.20129908882386
2584743,30/04/2023,Georgia,Athens,1155 Mitchell Bridge Rd,1,3,33.9597677,-83.376398
2584748,30/04/2023,Mississippi,Bay Saint Louis,1000 block of Old Blue Meadow Rd,2,4,30.3105666,-89.3275482
2585718,30/04/2023,California,Mojave,15900 block of H St,4,0,35.01096025,-118.19028326663798
2584808,30/04/2023,Louisiana,Lafayette,W Congress Ave and University Ave,1,5,30.2262187,-92.0178202
2584763,30/04/2023,Texas,Bryan,W 26th St and S Bryan Ave,0,4,30.6743643,-96.3699632
2584930,30/04/2023,Massachusetts,Lawrence,5 Royal St,1,5,42.7070354,-71.1631137
2585253,30/04/2023,Alabama,Birmingham,800 block of 48th St N,0,4,33.5206824,-86.8024326
2584240,29/04/2023,South Carolina,Columbia,600 Beckman Rd,0,9,34.0003117,-81.0331309
2584711,29/04/2023,Washington,Auburn,2500 block of B St NW,0,4,47.3075369,-122.2301808
2583589,28/04/2023,Pennsylvania,Philadelphia,5900 block of Palmetto St,3,1,39.9527237,-75.1635262
2584064,28/04/2023,Texas,Cleveland,171 Walter Dr,5,0,30.3414794,-95.0900115
2579179,23/04/2023,Texas,Jasper,470 County Rd 263,0,11,30.7485258,-94.000884
2579262,22/04/2023,North Carolina,Winston Salem (Winston-salem),1256 Alder St,1,4,36.0942506,-80.2738634
2579441,21/04/2023,Georgia,Rockmart,Fairview Rd and Morgan St,0,4,34.0026005,-85.0416133
2578168,21/04/2023,District of Columbia,Washington,500 block of Lebaum St SE,0,8,38.8950368,-77.0365427
2577693,20/04/2023,New Jersey,Trenton,269 Hamilton Ave,1,3,40.2203074,-74.7659
2577642,20/04/2023,Connecticut,Hartford,Huntington St and Asylum Ave,1,3,41.764582,-72.6908547
2575621,18/04/2023,Maine,Bowdoin,1459 Augusta Rd,4,3,44.0364973,-69.9720794
2576366,18/04/2023,North Carolina,Fayetteville,200 block of Alphin St,1,3,35.0525759,-78.878292
2574091,16/04/2023,Mississippi,Biloxi,2466 Beach Blvd,0,5,30.4007626,-88.8893818
2574324,16/04/2023,Georgia,Keysville,Tyrone Brooks Dr,0,4,33.241721999999996,-82.22832676437389
2572960,15/04/2023,Hawaii,Waianae,87131 Kaukamana Rd,2,3,21.446678,-158.185272
2573436,15/04/2023,Alabama,Dadeville,220 N Broadnax St,4,32,32.831238,-85.7635692
2572582,15/04/2023,New Jersey,Paterson,14th Ave and E 22nd St,0,6,40.9167654,-74.171811
2573200,15/04/2023,New Jersey,Newark,400 block of Leslie St,1,3,40.735657,-74.1723667
2573179,15/04/2023,Arizona,Phoenix,4617 W Indian School Rd,0,4,33.4484367,-112.074141
2572997,15/04/2023,California,Northridge,19105 Parthenia St,2,2,34.2345615,-118.5369316
2573266,15/04/2023,Kentucky,Louisville,1200 Southwestern Pkwy,2,4,38.2542376,-85.759407
2572471,14/04/2023,Missouri,Kansas City,3500 Prospect Ave,1,4,39.100105,-94.5781416
2571130,13/04/2023,New York,Bronx,1859 Westchester Ave,0,4,40.8466508,-73.8785937
2571648,13/04/2023,Michigan,Detroit,13570 block of Penrod St,0,4,42.3315509,-83.0466403
2570622,12/04/2023,Ohio,Toledo,998 Dorr St,1,5,41.6529143,-83.5378173
2570985,12/04/2023,Indiana,Fort Wayne,3530 Harvester Ave,1,3,41.0799898,-85.1386015
2570789,12/04/2023,North Carolina,Goldsboro,112 N. Leslie St,1,5,35.3848841,-77.9927651
2570823,12/04/2023,New Jersey,Trenton,Spring St and Calhoun St,1,3,40.2203074,-74.7659
2569434,11/04/2023,District of Columbia,Washington,4001 Benning Rd NE,1,3,38.8950368,-77.0365427
2568184,10/04/2023,Kentucky,Louisville,333 E Main St,5,5,38.2542376,-85.759407
2568150,09/04/2023,Florida,Orlando,5344 Lescot Ln,3,2,28.5421109,-81.3790304
2567299,08/04/2023,Texas,Houston,250 Uvalde Road,0,4,29.7589382,-95.3676974
2566705,07/04/2023,South Carolina,Isle Of Palms,1140 Ocean Blvd,0,5,32.7867697,-79.7880359
2566449,07/04/2023,Louisiana,New Orleans,I-10 and Read Blvd,0,4,29.9759983,-90.0782127
2566162,06/04/2023,Pennsylvania,Philadelphia,3700 block of N Carlisle St,0,4,39.9527237,-75.1635262
2565404,05/04/2023,Virginia,Virginia Beach,700 block of Lake Edward Dr,0,4,36.8496579,-75.9760751
2564607,04/04/2023,Pennsylvania,Philadelphia,3400 block of Rorer St,1,4,39.9527237,-75.1635262
2564328,03/04/2023,Tennessee,Jackson,1600 block of Hollywood Dr,0,4,35.6144446,-88.8177418
2564074,03/04/2023,Georgia,Atlanta,2479 Abner Terrace NW,1,3,33.7489924,-84.3902644
2564105,03/04/2023,Colorado,Pueblo,1000 block of E 11th St,1,3,38.263995,-104.6141867
2562882,02/04/2023,District of Columbia,Washington,2900 block of Martin Luther King Jr Ave SE,0,4,38.8950368,-77.0365427
2563072,02/04/2023,North Carolina,Fayetteville,5044 Yadkin Rd,1,3,35.0525759,-78.878292
2562631,02/04/2023,California,Moreno Valley,24700 block of Sunnymead Blvd,0,4,33.937517,-117.2305944
2562492,01/04/2023,Maryland,Baltimore,3205 Woodring Ave,3,1,39.2908816,-76.610759
2559838,29/03/2023,Tennessee,Memphis,6980 Winchester Rd,2,4,35.1460249,-90.0517638
2555459,27/03/2023,Tennessee,Nashville,33 Burton Hills Blvd,6,0,36.1622767,-86.7742984
2555326,27/03/2023,Wisconsin,Milwaukee,7225 N 76th St,0,5,43.0386475,-87.9090751
2555309,26/03/2023,Minnesota,Minneapolis,5601 Brooklyn Blvd,0,6,44.9772995,-93.2654692
2554779,26/03/2023,Pennsylvania,Philadelphia,1900 block of N 19th St,2,2,39.9527237,-75.1635262
2555301,26/03/2023,Arkansas,Little Rock,3002 Washington St,2,5,34.7465071,-92.2896267
2555123,26/03/2023,Louisiana,Minden,801 Harris St,0,4,32.6154278,-93.2868354
2553878,25/03/2023,Illinois,Macomb,533 N Johnson St,1,10,40.4588934,-90.6713939
2554912,25/03/2023,New York,Hempstead,Spencer Pl and Jerusalem Ave,0,4,40.6736812,-73.6190736
2555579,25/03/2023,North Carolina,Williamston,W Pine St,0,5,35.8546039,-77.0555114
2553829,25/03/2023,Louisiana,Shreveport,200 block of Texas St,1,5,32.5135356,-93.7477839
2553843,24/03/2023,Louisiana,Shreveport,1800 block of Logan St,0,8,32.5135356,-93.7477839
3016244,24/03/2023,Arizona,Phoenix,W Peoria Ave and N 11th Ave,0,6,33.4484367,-112.074141
2552552,23/03/2023,Maryland,Baltimore,2801 Edmondson Ave,1,5,39.2908816,-76.610759
2551596,21/03/2023,New Jersey,Trenton,45 N Stockton St,0,4,40.2203074,-74.7659
2551678,21/03/2023,South Carolina,Sumter,190 Whitetail Cir,4,0,33.9204354,-80.3414693
2550749,20/03/2023,Wisconsin,Milwaukee,N 14th St and W Concordia Ave,1,5,43.0386475,-87.9090751
2548773,18/03/2023,Ohio,Columbus,1570 S. High St,2,4,39.9622601,-83.0007065
2549452,18/03/2023,Illinois,Chicago,2425 E 72nd St,0,4,41.8755616,-87.6244212
2549324,18/03/2023,Texas,Dallas,Gannon Ln and S Westmoreland Rd,0,4,32.7762719,-96.7968559
2546495,15/03/2023,Oregon,Portland,7900 NE 82nd Ave,2,2,45.5202471,-122.674194
2545871,14/03/2023,Alabama,Birmingham,8400 block of 8th Ave S,4,0,33.5206824,-86.8024326
2545631,13/03/2023,Texas,Lubbock,9103 Ave P,1,3,33.5855677,-101.8470215
2544566,12/03/2023,Texas,Laredo,4800 block of Roque Loop,0,14,27.5075005,-99.5069922
2544817,12/03/2023,Texas,Dallas,3626 Villaverde Ave,4,0,32.7762719,-96.7968559
2543748,11/03/2023,New York,Brooklyn,E 45th St and Snyder Ave,1,3,40.6526006,-73.9497211
2544920,11/03/2023,Washington,Vancouver,6701 E Mill Plain Blvd,1,3,45.6306954,-122.6744557
2543201,10/03/2023,Florida,Hialeah,14811 NW 87th Ct,4,0,25.8575963,-80.2781057
2541580,07/03/2023,Tennessee,Memphis,2100 block of Labelle St,0,4,35.1460249,-90.0517638
2541937,07/03/2023,Arkansas,Pine Bluff,2611 W 34th St,2,2,34.2157064,-92.0140402
2539814,06/03/2023,California,Sacramento,2200 block of Rogue River Dr,3,1,38.5810606,-121.493895
2540078,06/03/2023,Tennessee,Memphis,176 Hillview Ave,3,1,35.1460249,-90.0517638
2539582,05/03/2023,Illinois,Bolingbrook,123 Lee Lane,3,1,41.7003302,-88.0717708
2539165,05/03/2023,Maryland,Capitol Heights,1200 block of Elfin Ave,0,4,38.8849913,-76.9134765
2539515,05/03/2023,Florida,Lake City,NW Alma Ave,0,4,30.1894252,-82.6394803
2539065,05/03/2023,Louisiana,Shreveport,4725 Greenwood Rd,0,4,32.5135356,-93.7477839
2539531,04/03/2023,Missouri,Cape Girardeau,15 N Main St,0,4,37.3034933,-89.5230357
2539082,04/03/2023,California,Los Angeles,E 76th Place and S Main St,0,4,34.0536909,-118.242766
2539196,04/03/2023,Georgia,Douglasville,3377 Talkeetna Rd,2,7,33.7514966,-84.7477136
2538963,04/03/2023,California,San Pedro,Paseo Del Mar and Graysby Ave,0,4,33.7358518,-118.2922934
2536665,01/03/2023,Florida,Cocoa,4075 Alan Shepard Ave,4,0,28.3556635,-80.7325345
2534810,27/02/2023,Tennessee,Memphis,W Essex Ave and Arkansas St,2,2,35.1460249,-90.0517638
2534995,27/02/2023,Ohio,New Richmond,1195 Riebel Ridge,3,1,38.9486757,-84.2799366
2534097,26/02/2023,Michigan,Detroit,10300 block of Greensboro St,2,2,42.3315509,-83.0466403
2534613,26/02/2023,Florida,Pompano Beach,401 NW 27th Ave,2,2,26.2378597,-80.1247667
2534174,26/02/2023,Tennessee,Memphis,4675 S 3rd St,1,4,35.1460249,-90.0517638
2533625,25/02/2023,Minnesota,Saint Paul,500 Dale St N,2,3,44.9497487,-93.0931028
2534393,25/02/2023,Illinois,Machesney Park,1001 West Lane Rd,0,4,42.3472406,-89.0389956
2533920,24/02/2023,Louisiana,Abbeville,1616 Veterans Memorial Dr,0,4,29.9746502,-92.1342921
2532658,23/02/2023,Pennsylvania,Philadelphia,2003-05 N 31st St,0,7,39.9527237,-75.1635262
2531512,22/02/2023,Florida,Orlando,6100 block of Hialeah St,3,2,28.5421109,-81.3790304
2531925,22/02/2023,Alabama,Daphne,123 block of Melanie Loop,4,0,30.6035255,-87.9036047
2531078,21/02/2023,Colorado,Colorado Springs,3945 Palmer Park Blvd,0,5,38.8339578,-104.825348
2529381,19/02/2023,Illinois,Chicago,I-57 and W 111th St,3,3,41.8755616,-87.6244212
2528691,19/02/2023,Indiana,Indianapolis,8005 42nd St,0,4,39.7683331,-86.1583502
2528713,19/02/2023,Tennessee,Memphis,1482 E Shelby Dr,1,10,35.1460249,-90.0517638
2529243,19/02/2023,Louisiana,New Orleans,St Charles Ave and Terpsichore St,1,4,29.9759983,-90.0782127
2528774,18/02/2023,Missouri,Saint Louis,410 N Tucker Blvd,0,4,38.6280278,-90.1910154
2528505,18/02/2023,Georgia,Columbus,3048 Victory Dr,3,1,32.4610708,-84.9880449
2528239,18/02/2023,South Carolina,Loris,3450 East SC 9 Business,0,4,34.0562812,-78.8903044
2527517,17/02/2023,Mississippi,Coldwater,3196 Arkabutla Dam Road,6,0,34.687614999999994,-89.9771018009126
2528066,17/02/2023,Georgia,Columbus,4499 Warm Springs Rd Connector,0,9,32.4610708,-84.9880449
2527234,15/02/2023,Maryland,Baltimore,1400 block of E Fayette St,0,4,39.2908816,-76.610759
2526362,15/02/2023,Texas,El Paso,8401 Gateway Blvd W,1,3,31.7601164,-106.4870404
2525382,14/02/2023,Pennsylvania,Pittsburgh,1101 N Murtland St,0,4,40.4416941,-79.9900861
2525634,14/02/2023,New York,Buffalo,Crossman Ave and Heminway St,0,5,42.8867166,-78.8783922
2525591,13/02/2023,New Jersey,Paterson,50 block of 12th Ave,0,4,40.9167654,-74.171811
2524577,13/02/2023,Michigan,East Lansing,509 E Circle Dr,3,5,42.7320307,-84.4721678
2523928,12/02/2023,Mississippi,Louisville,309 E John C Stennis Dr,1,5,33.1237377,-89.0550624
2522649,10/02/2023,New York,Brooklyn,3222 Mermaid Ave,0,4,40.6526006,-73.9497211
2522557,10/02/2023,New York,Bronx,631 E Tremont Ave,2,2,40.8466508,-73.8785937
2521084,08/02/2023,North Carolina,Laurinburg,Marcellus St,0,4,34.7740495,-79.4628248
2521112,08/02/2023,Louisiana,New Orleans,Bullard Ave and Chef Menteur Hwy,2,4,29.9759983,-90.0782127
2521423,08/02/2023,North Carolina,Elizabeth City,1000 block of Walker Ave,0,4,36.3010192,-76.2203699
2518860,06/02/2023,Texas,Corpus Christi,2700 block of Persimmon St,1,3,27.7635302,-97.4033191
2518344,05/02/2023,Arizona,Tucson,4000 block of E Agate Knoll Dr,1,3,32.2228765,-110.974847
2518456,05/02/2023,Arkansas,Newport,400 block of Clay St,1,4,35.6061746,-91.2833177
2518292,05/02/2023,California,Stockton,1300 block of W Fremont St,1,3,37.9577016,-121.290779
2518281,05/02/2023,Colorado,Peyton,12252 Point Reyes Dr,2,3,39.0288809,-104.4830238
2517797,04/02/2023,Texas,Huntsville,1505 19th St,2,2,30.7235263,-95.5507771
2516494,01/02/2023,California,Los Angeles,711 E. 108 St,0,5,34.0536909,-118.242766
2516309,01/02/2023,Texas,Texas City,8601 Emmett F Lowry Expy,0,4,29.396013,-94.9175485
2514902,31/01/2023,North Carolina,Durham,4100 block of Sudbury Rd,2,2,35.996653,-78.9018053
2514564,30/01/2023,Florida,Lakeland,923 N Iowa Ave,0,11,28.0394654,-81.9498042
2514220,30/01/2023,Texas,Dallas,5800 block of Bonnie View Rd,1,3,32.7762719,-96.7968559
2605383,29/01/2023,Tennessee,Luttrell,380 Clinch Valley Rd,4,0,36.1995269,-83.7418507
2513512,29/01/2023,Ohio,Columbus,1680 Karl Ct,1,3,39.9622601,-83.0007065
2513575,29/01/2023,North Carolina,Greensboro,6400 W Market St,1,6,36.0726355,-79.7919754
